bin_no,house_no,street_name,job_no,zip_code,job_start_date,latitude,longitude,subway_count_tenth_mi,subway_count_half_mi,subway_count_one_mi,subway_count_two_five_mi,hist_dist_name,park_count_tenth_mi,park_count_half_mi,park_count_one_mi,park_count_two_five_mi,closest_park,name_closest_park,complaints2014_15,complaints2015_16,complaints2016_17,complaints2017_18,complaints2018_19,complaints2019_20,total_complaints,borough_BROOKLYN,borough_MANHATTAN,borough_QUEENS,borough_STATEN ISLAND,owners_business_type_CORPORATION,owners_business_type_HPD,owners_business_type_INDIVIDUAL,owners_business_type_NYC AGENCY,owners_business_type_NYCHA/HHC,owners_business_type_OTHER,owners_business_type_OTHER GOV'T AGENCY,owners_business_type_PARTNERSHIP,non-profit_Y,in_hist_dist_1
1056547,2686,BROADWAY,121207354,10025,2022-05-11,40.798817,-73.96874,5,15,42,195,none,2,17,33,214,0.0,Broadway Malls,346,392,358,428,365,366,2255,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1812187,140,HILLSIDE AVENUE,121189524,10040,2022-05-11,40.860296,-73.926125,2,15,34,153,none,1,10,42,280,0.0494251430633338,Highbridge Park,145,140,116,115,94,91,701,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2823631,368,EAST 152 STREET,220586168,10455,2022-05-11,40.818565,-73.918118,0,9,60,215,none,1,32,93,418,0.0862849651194988,Melrose Playground,291,327,254,240,243,223,1578,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3429007,3410,FARRAGUT ROAD,321588215,11210,2022-05-18,40.636513,-73.943944,0,11,13,95,none,0,3,15,153,0.1416441675851264,Nostrand Playground,66,50,44,45,56,32,293,1,0,0,0,0,0,1,0,0,0,0,0,0,0
3121674,1457,FLATBUSH AVENUE,321827163,11210,2022-05-11,40.634773,-73.949721,0,11,20,87,none,0,3,14,127,0.1990417107797937,Nostrand Playground,126,117,103,107,100,89,642,1,0,0,0,1,0,0,0,0,0,0,0,0,0
3122029,150,TERRACE PLACE,340796151,11218,2022-05-16,40.655274,-73.976642,0,10,31,202,none,2,15,29,186,0.0843668230921365,Park,16,17,15,25,19,20,112,1,0,0,0,0,0,1,0,0,0,0,0,0,0
3815647,2922,FULTON ST,322039888,11207,2022-05-12,40.679221,-73.886894,2,8,34,119,none,0,23,62,232,0.1379578170974343,Sperandeo Brothers Playground,125,154,127,125,84,99,714,1,0,0,0,1,0,0,0,0,0,0,0,0,0
5174981,52,BURKE AVENUE,540195386,10314,2022-05-12,40.593267,-74.188737,0,0,0,0,none,1,6,10,32,0.0947759266468195,Meredith Woods,8,8,12,4,14,9,55,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1806993,76,WEST 105TH STREET,121208380,10025,2022-05-12,40.798286,-73.962716,0,14,38,197,none,3,19,55,233,0.0187961122930285,La Perla Garden,237,206,244,193,170,170,1220,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3256553,842,LIBERTY AVE,321327863,11208,2022-06-03,40.677058,-73.878443,0,13,27,107,none,1,24,64,211,0.0200100903884191,Shield Of Faith,58,47,68,72,54,61,360,1,0,0,0,0,0,1,0,0,0,0,0,0,0
3428945,249,EVERGREEN AVENUE,321594501,11221,2022-05-12,40.695955,-73.926905,0,10,36,175,none,0,16,59,318,0.1099112657244682,Garden,69,69,77,78,85,62,440,1,0,0,0,1,0,0,0,0,0,0,0,1,0
4285904,145-90,183RD STREET,440598211,11413,2022-05-16,40.662951,-73.763061,0,0,0,0,none,1,5,13,50,0.0315120145794772,Springfield Park,26,17,13,18,15,18,107,0,0,1,0,0,0,1,0,0,0,0,0,0,0
3429391,2054,57ST,321368694,11204,2022-01-06,40.620366,-73.979943,0,10,23,130,none,0,3,12,120,0.2143107399695157,Gravesend Park,12,19,12,3,7,10,63,1,0,0,0,0,0,1,0,0,0,0,0,0,0
3071059,27,MONTROSE AVENUE,321595458,11206,2022-05-18,40.706779,-73.94909,0,13,49,207,none,1,29,97,364,0.0555737739791991,Sternberg Park,144,141,190,184,220,138,1017,1,0,0,0,1,0,0,0,0,0,0,0,0,0
4001509,45-29,47 ST.,421921460,11377,2022-06-01,40.742275,-73.917908,6,14,29,138,none,1,8,22,196,0.0825717787671827,Sabba Park,148,124,150,117,141,105,785,0,0,1,0,1,0,0,0,0,0,0,0,0,0
3428731,3408,FARRAGUT ROAD,321588297,11210,2022-05-18,40.63651,-73.943959,0,11,13,95,none,0,3,15,152,0.140959044282377,Nostrand Playground,66,50,44,45,56,32,293,1,0,0,0,0,0,1,0,0,0,0,0,0,0
4142370,75-14,137 STREET,440649096,11367,2022-05-19,40.72265,-73.824566,0,0,12,90,none,1,7,21,103,0.0361118262874721,Queens Valley Playground,9,8,7,5,3,4,36,0,0,1,0,0,0,1,0,0,0,0,0,0,0
3180980,1615,CEDAR STREET,321649908,11230,2022-05-19,40.617492,-73.95875,2,2,18,123,none,0,2,18,112,0.1122098359640936,Kolbert Playground,73,60,58,73,68,90,422,1,0,0,0,1,0,0,0,0,0,0,0,0,0
3205941,3120,GLENWOOD ROAD,321191900,11210,2022-05-25,40.634068,-73.946533,2,10,16,78,none,0,4,15,127,0.1883687930234655,Nostrand Playground,116,130,98,114,100,76,634,1,0,0,0,1,0,0,0,0,0,0,0,0,0
5174979,48,BURKE AVENUE,540195368,10314,2022-05-20,40.593289,-74.188777,0,0,0,0,none,1,6,10,32,0.0930420225330714,Meredith Woods,8,8,12,4,14,9,55,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5174980,50,BURKE AVENUE,540195377,10314,2022-05-20,40.593278,-74.188759,0,0,0,0,none,1,6,10,32,0.0938759019956081,Meredith Woods,8,8,12,4,14,9,55,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2130763,101,LINCOLN AVENUE,220151948,10454,2021-02-10,40.807149,-73.929969,0,15,47,215,none,0,26,98,369,0.1601031663976012,Crack Is Wack Playground,44,75,53,38,36,59,305,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2130551,721,ARNOW AVENUE,240299137,10467,2022-05-23,40.867886,-73.866481,0,4,16,105,none,1,9,20,177,0.0734700867150803,Parkside Playground,110,145,148,119,96,102,720,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2130552,723,ARNOW AVENUE,240299146,10467,2022-05-23,40.867886,-73.866416,0,4,16,104,none,1,9,20,176,0.0769997093549279,Parkside Playground,107,142,143,112,94,99,697,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2130578,382,EAST 159TH STREET,210181444,10451,2022-05-23,40.82307,-73.914947,0,0,48,224,none,11,33,100,415,0.0046440024556076,Rainbow Garden,129,145,167,201,170,163,975,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3126551,1623,40 STREET,321295745,11218,2022-05-25,40.635899,-73.979953,1,8,31,159,none,1,3,24,131,0.0960425982235336,Dome Playground,31,19,20,41,20,16,147,1,0,0,0,1,0,0,0,0,0,0,0,0,0
3428673,7608,4TH AVENUE,321981851,11209,2022-05-24,40.629961,-74.025431,3,7,18,72,none,0,5,27,54,0.4071927922666322,Shore Park and Parkway,62,56,64,58,42,43,325,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1024945,312,WEST 43RD STREET,121207309,10036,2022-05-24,40.758182,-73.989973,6,77,205,451,none,1,10,32,207,0.066342119753697,McCaffrey Playground,683,858,786,851,706,459,4343,0,1,0,0,1,0,0,0,0,0,0,0,0,0
3427246,533,THROOP AVENUE,321614945,11221,2019-03-01,40.683963,-73.941124,0,4,26,232,none,0,17,80,306,0.1107141506922503,Hancock T and T,90,87,57,101,85,74,494,1,0,0,0,0,0,1,0,0,0,0,0,0,0
3205941,712,EAST 32 STREET,320910225,11210,2022-05-25,40.633566,-73.945817,0,10,16,76,none,0,4,15,126,0.2185033028154646,Nostrand Playground,61,87,60,65,69,53,395,1,0,0,0,1,0,0,0,0,0,0,0,0,0
3058228,111,WILLOUGHBY STREET,321592200,11201,2022-05-25,40.69214,-73.984628,9,49,89,364,none,0,24,68,378,0.1527751046347195,University Place,115,128,154,220,197,187,1001,1,0,0,0,1,0,0,0,0,0,0,0,1,0
3429404,361,MACON STREET,320515527,11233,2017-05-26,40.68255,-73.93694,0,8,22,224,Bedford Stuyvesant/Expanded Stuyvesant Heights Historic District,2,20,77,308,0.0471646517298158,Decatur Playground,79,58,57,83,68,44,389,1,0,0,0,1,0,0,0,0,0,0,0,0,1
2017461,114,EAST 198 STREET,210181989,10468,2022-05-25,40.870589,-73.891713,0,14,36,130,none,0,11,48,241,0.223945305565029,Harris Park,218,191,176,153,145,128,1011,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4000071,5-01,47 RD,440651572,11101,2022-05-25,40.745191,-73.955387,0,15,35,465,none,1,7,38,288,0.0877350395711766,Andrews Grove,55,52,49,58,48,46,308,0,0,1,0,0,0,1,0,0,0,0,0,0,0
3037411,1233,EASTERN PARKWAY,321992475,11213,2022-05-25,40.668606,-73.927361,0,10,22,160,none,2,15,65,289,0.0037300887004953,Eastern Parkway,138,135,124,135,108,106,746,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1058625,217,WEST 123 STREET,123112648,10027,2022-06-06,40.808014,-73.950078,0,18,55,204,none,2,36,105,283,0.0238730947506059,Joseph Daniel Wilson Garden,171,245,194,185,190,185,1170,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3057715,1118,FULTON STREET,322027365,11238,2022-05-26,40.681258,-73.956298,2,9,52,261,none,2,18,69,351,0.0600115991637299,John Hancock Playground,270,211,217,276,248,253,1475,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2010077,813,ELSMERE PLACE,220729086,10460,2022-05-26,40.843169,-73.88831,0,4,15,169,none,5,33,87,331,0.046638568873988,Miracle Garden,165,157,131,140,149,170,912,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4209730,169-13,90 AVE,421607693,11432,2022-05-26,40.70847,-73.791441,0,14,40,69,none,0,4,23,95,0.2189859949955923,Major Mark Park,117,168,105,110,76,119,695,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1047944,126,EAST 86TH STREET,121208861,10028,2022-05-26,40.77969,-73.956064,8,21,48,333,none,1,4,29,244,0.0634994062832971,Park Avenue Malls,468,505,422,426,442,476,2739,0,1,0,0,1,0,0,0,0,0,0,0,0,0
4020581,26-28,18 STREET,421663872,11102,2022-05-27,40.773475,-73.927239,0,0,15,174,none,0,15,32,251,0.1488653502809296,Astoria Park,59,48,34,24,35,47,247,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2084031,9,DASH PLACE,220152796,10463,2022-05-27,40.888319,-73.90388,0,7,11,86,none,2,11,32,154,0.0648179181270117,MacLaughlin Playground,45,41,51,38,47,33,255,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2130445,285,EAST 169 STREET,220721413,10456,2022-05-27,40.835136,-73.912395,0,16,42,240,none,1,18,129,397,0.0554483629513947,Grant Park,152,145,130,158,175,169,929,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2129225,883,BRYANT AVE,210182443,10474,2022-07-26,40.819546,-73.886861,0,8,30,135,none,1,21,52,301,0.014086746386515,Bryant Hill Garden,203,201,148,138,132,130,952,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3428592,86,STARR ST,321758139,11237,2022-05-27,40.702067,-73.926105,0,20,36,150,none,1,8,43,293,0.0637997029977393,Maria Hernandez Park,128,122,132,128,108,100,718,1,0,0,0,0,0,1,0,0,0,0,0,0,0
3428786,517,SARATOGA AVENUE,321599597,11212,2022-05-31,40.667987,-73.917109,0,6,32,132,none,2,32,84,289,0.0787537638787732,Zion Triangle,149,129,122,126,104,94,724,1,0,0,0,1,0,0,0,0,0,0,0,0,0
3049489,124,PULASKI STREET,321941217,11206,2022-05-31,40.692642,-73.946778,0,4,37,255,none,3,31,89,340,0.021815882307064,American Heart,82,83,74,98,97,105,539,1,0,0,0,0,0,1,0,0,0,0,0,0,0
3252082,519,SARATOGA AVENUE,321588171,11212,2022-05-31,40.667952,-73.917102,0,6,32,132,none,2,32,84,288,0.0799985187567315,Zion Triangle,149,129,122,126,104,94,724,1,0,0,0,1,0,0,0,0,0,0,0,0,0
4620762,150-27,SULLIVAN DRIVE,421256517,11357,2018-11-29,40.796847,-73.816284,0,0,0,0,none,0,4,9,74,0.1616687286148715,Alexander Grey Triangle,6,5,4,9,5,5,34,0,0,1,0,0,0,0,0,0,0,0,1,0,0
4620771,150-32,SULLIVAN DRIVE,421306205,11357,2019-05-21,40.796893,-73.816117,0,0,0,0,none,0,4,9,75,0.1556007655725835,Alexander Grey Triangle,6,4,4,8,5,5,32,0,0,1,0,0,0,0,0,0,0,0,1,0,0
4620766,150-18,SULLIVAN DRIVE,421306223,11357,2018-10-09,40.79668,-73.816667,0,0,0,0,none,0,4,10,75,0.1751564702190831,Alexander Grey Triangle,6,5,4,9,5,5,34,0,0,1,0,0,0,0,0,0,0,0,1,0,0
4443190,119-21,83 AVE,420921024,11415,2016-10-18,40.708211,-73.832853,0,7,21,97,none,0,9,19,116,0.1310511259617543,Forest Park,22,17,18,24,14,10,105,0,0,1,0,0,0,1,0,0,0,0,0,0,0
4620759,150-15,SULLIVAN DRIVE,421204529,11357,2017-11-22,40.796664,-73.816757,0,0,0,0,none,0,4,10,75,0.1791531916261104,Alexander Grey Triangle,5,3,4,7,3,4,26,0,0,1,0,0,0,0,0,0,0,0,1,0,0
4620761,150-19,SULLIVAN DRIVE,421256508,11357,2017-11-28,40.796727,-73.816598,0,0,0,0,none,0,4,10,75,0.1730188216999642,Alexander Grey Triangle,6,5,4,9,5,5,34,0,0,1,0,0,0,0,0,0,0,0,1,0,0
4620760,150-23,SULLIVAN DRIVE,421256544,11357,2017-12-14,40.796787,-73.816443,0,0,0,0,none,0,4,9,75,0.167282904631275,Alexander Grey Triangle,6,5,4,9,5,5,34,0,0,1,0,0,0,0,0,0,0,0,1,0,0
4620772,150-36,SULLIVAN DRIVE,421306492,11357,2019-06-27,40.797112,-73.815611,0,0,0,0,none,0,4,9,75,0.1426311950173286,Alexander Grey Triangle,3,3,2,5,6,4,23,0,0,1,0,0,0,0,0,0,0,0,1,0,0
4620758,150-05,SULLIVAN DRIVE,421222457,11357,2019-06-28,40.796513,-73.817151,0,0,0,0,none,0,3,10,75,0.1955433897287088,Alexander Grey Triangle,5,3,4,8,3,7,30,0,0,1,0,0,0,0,0,0,0,0,1,0,0
4620763,150-31,SULLIVAN DRIVE,421219443,11357,2019-07-08,40.79691,-73.816128,0,0,0,0,none,0,4,9,75,0.1566303107145348,Alexander Grey Triangle,6,4,4,8,5,4,31,0,0,1,0,0,0,0,0,0,0,0,1,0,0
4620770,150-26,SULLIVAN DRIVE,421306189,11357,2019-08-09,40.796803,-73.816352,0,0,0,0,none,0,4,9,75,0.1634990168526644,Alexander Grey Triangle,6,5,4,9,5,5,34,0,0,1,0,0,0,0,0,0,0,0,1,0,0
4620765,150-112,POWELLS COVE BLVD,421937514,11357,2019-08-28,40.797655,-73.815498,0,0,0,0,none,0,4,10,75,0.1617229114264327,Alexander Grey Triangle,1,3,1,3,5,4,17,0,0,1,0,0,0,0,0,0,0,0,1,0,0
3428672,5012,20 AVENUE,322006342,11204,2022-06-23,40.624834,-73.977236,2,11,28,133,none,0,4,12,115,0.3010122808386431,Gravesend Park,16,35,26,26,27,27,157,1,0,0,0,0,0,1,0,0,0,0,0,0,0
3427260,134,BLAKE AVENUE,321588849,11212,2021-01-23,40.664859,-73.914821,0,8,22,124,none,5,27,72,276,0.0296811383610718,Amboy Neighborhood Center,103,104,84,97,104,105,597,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2011872,16,WADE SQUARE,210181925,10457,2022-05-31,40.85193,-73.891082,0,0,26,169,none,2,27,82,324,0.0304885555858364,Quarry Ballfields,80,88,90,89,71,103,521,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2003480,1058,UNIVERSITY AVENUE,220638237,10452,2022-05-31,40.834836,-73.930157,0,3,55,234,none,1,25,85,392,0.0899946894265536,Park,143,142,144,137,125,103,794,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2046057,1616,CROSBY AVENUE,240301017,10461,2022-06-01,40.84438,-73.83057,0,5,11,32,none,0,7,17,83,0.2904421583766862,Pelham Bay Park,40,46,38,42,46,33,245,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3065108,171,CALYER STREET,321593806,11222,2022-06-01,40.727926,-73.953923,0,11,15,305,Greenpoint Historic District,0,9,43,322,0.1865486161814789,61 Franklin St Garden,223,231,261,286,278,264,1543,1,0,0,0,1,0,0,0,0,0,0,0,0,1
4622915,120-02,SMITH STREET,421894392,11434,2022-06-01,40.681471,-73.778939,0,0,0,47,none,0,6,15,77,0.1986088273362351,North Rochdale Playground,29,25,17,18,26,26,141,0,0,1,0,1,0,0,0,0,0,0,0,0,0
5013482,84,PROSPECT STREET,520223641,10304,2022-06-01,40.628541,-74.077081,0,1,5,9,none,1,6,27,69,0.083664931792165,Tappen Park,72,83,78,85,101,91,510,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2129483,2680,MORRIS AVENUE,210179545,10468,2022-06-01,40.867472,-73.895959,3,18,37,141,none,1,13,54,264,0.0863867161876937,St. James Park,268,223,235,304,243,303,1576,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3429084,624,METROPOLITAN AVENUE,321386380,11211,2022-06-01,40.714156,-73.948301,2,16,44,174,none,0,26,73,358,0.1389352895912753,Father Giorgio Triangle,86,101,93,74,76,67,497,1,0,0,0,1,0,0,0,0,0,0,0,0,0
3428817,268,BARBEY STREET,321594137,11207,2022-06-02,40.676365,-73.888452,0,16,36,119,none,0,30,72,236,0.105160368144181,Clara's Garden,54,81,60,77,102,102,476,1,0,0,0,1,0,0,0,0,0,0,0,0,0
3428686,61,EAST 53 STREET,322061362,11203,2022-06-02,40.658937,-73.928211,0,0,13,126,none,0,4,36,274,0.2356948915207062,East Flatbush Children's Playground,105,81,75,65,70,63,459,1,0,0,0,1,0,0,0,0,0,0,0,0,0
4624022,83-61,116 ST,421544662,11418,2022-06-02,40.704642,-73.835877,0,2,20,105,none,1,4,16,117,0.0759862874104866,Forest Park,35,23,33,28,22,24,165,0,0,1,0,1,0,0,0,0,0,0,0,0,0
3423993,680,BALTIC STREET,321191410,11217,2022-06-08,40.67962,-73.978447,0,16,87,209,none,0,14,45,341,0.1295699284185535,Park Slope Playground,77,71,75,79,77,60,439,1,0,0,0,1,0,0,0,0,0,0,0,0,0
4212333,88-11,179 PL,421718485,11432,2022-06-02,40.712413,-73.78341,16,16,24,55,none,1,6,17,96,0.0655441129408841,Midland Malls,109,121,109,111,98,118,666,0,0,1,0,1,0,0,0,0,0,0,0,0,0
4623300,7227,HILLMEYER AVE,440643984,11692,2022-06-10,40.597392,-73.801291,0,0,12,32,none,1,8,17,46,0.0044488385813424,Brant Point Wildlife Sanctuary,34,28,48,20,48,48,226,0,0,1,0,0,0,1,0,0,0,0,0,0,0
4279641,131-07,FARMERS BLVD,421935026,11434,2022-06-14,40.678934,-73.76188,0,0,0,0,none,0,5,15,65,0.2594645238852525,Gwen Ifill Park,62,59,45,32,43,41,282,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2129402,1672,CASTLE HILL AVENUE,220633465,10462,2022-06-03,40.839355,-73.852765,0,4,10,61,none,1,5,32,159,0.0094494257205869,Castle Hill Playground,62,65,52,52,55,49,335,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3428709,1298,NEW YORK AVENUE,321588233,11203,2022-06-03,40.641545,-73.94568,0,5,20,105,none,0,2,15,172,0.1649150046288365,Nostrand Playground,58,51,50,66,50,54,329,1,0,0,0,0,0,1,0,0,0,0,0,0,0
4623287,183-03,HILLSIDE AVENUE,421684868,11432,2022-06-03,40.713889,-73.77873,0,16,24,55,none,0,6,16,93,0.2040796325477177,Midland Malls,73,61,51,35,47,63,330,0,0,1,0,1,0,0,0,0,0,0,0,0,0
4435522,46-06,11 STREET,440620874,11101,2022-06-03,40.746205,-73.950388,0,24,39,425,none,1,10,31,275,0.0585719137077731,Murray Playground,18,22,26,19,13,16,114,0,0,1,0,0,0,0,0,0,0,0,1,0,0
3064267,122,HURON STREET,321477754,11222,2022-06-09,40.732846,-73.9566,0,5,25,431,none,0,10,29,323,0.1379190209300111,Java Garden,62,42,46,41,46,43,280,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3429208,9,CHAPEL STREET,321599515,11201,2022-06-06,40.69727,-73.986512,0,42,63,382,none,2,25,78,374,0.0271609818506491,McLaughlin Park,61,67,74,62,42,33,339,1,0,0,0,1,0,0,0,0,0,0,0,0,0
4623520,73-09,67 DRIVE,440663872,11379,2022-06-06,40.711208,-73.878806,0,0,2,82,none,0,5,15,197,0.1923226211075573,Middle Village Veterans Triangle,16,15,17,24,17,23,112,0,0,1,0,0,0,1,0,0,0,0,0,0,0
3084226,303,POWELL STREET,321385014,11212,2022-06-06,40.667082,-73.903301,0,7,33,107,none,0,26,93,249,0.123845830403486,Van Dyke Playground,205,173,197,253,226,158,1212,1,0,0,0,1,0,0,0,0,0,0,0,0,0
3047923,31,SUMPTER ST,321925707,11233,2022-06-06,40.679299,-73.926174,0,7,31,183,none,3,30,78,323,0.0471925354742478,Seasons of Vision,152,136,153,175,150,142,908,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4618608,214-08,39TH AVE,421563695,11361,2021-10-22,40.765565,-73.770505,0,0,0,0,none,0,5,16,67,0.1707897111439444,Mall Forty Two XLII,53,48,38,49,41,28,257,0,0,1,0,0,0,1,0,0,0,0,0,0,0
3428912,402,MOTHER GASTON BOULEVARD,321590382,11212,2022-06-06,40.669357,-73.90678,0,4,37,118,none,2,27,88,259,0.0403213820090509,Carter G. Woodson Children's Park,239,231,222,249,236,202,1379,1,0,0,0,1,0,0,0,0,0,0,0,0,0
3428908,4622,FORT HAMILTON PARKWAY,321591817,11219,2022-06-07,40.639669,-73.995737,2,9,26,131,none,2,5,12,127,0.0627509154327466,Alben Square,64,71,57,53,65,64,374,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4618319,14-35,BROADWAY,421178987,11106,2022-06-08,40.765777,-73.93267,0,3,22,207,none,0,9,33,231,0.1082134056472319,Astoria Health Playground,56,73,54,56,39,45,323,0,0,1,0,1,0,0,0,0,0,0,0,0,0
3018991,126,5TH AVENUE,321191394,11217,2022-06-08,40.679132,-73.978635,0,16,86,208,none,0,15,45,334,0.1021780066878018,Park Slope Playground,68,67,78,73,72,43,401,1,0,0,0,1,0,0,0,0,0,0,0,0,0
3424505,99,LOTT AVE,321193551,11212,2022-06-08,40.657599,-73.910105,0,5,19,108,none,1,19,62,245,0.0740019088674841,Gethsemane Garden,152,130,114,141,100,114,751,1,0,0,0,0,0,1,0,0,0,0,0,0,0
3424504,101,LOTT AVE,321193560,11212,2022-06-08,40.65761,-73.910044,0,5,19,107,none,1,19,62,245,0.0723704128321047,Gethsemane Garden,153,139,117,146,111,121,787,1,0,0,0,0,0,1,0,0,0,0,0,0,0
3428839,1595,NEW YORK AVENUE,321588572,11210,2022-06-09,40.633579,-73.944804,0,9,16,77,none,0,3,15,131,0.2314632136719848,Nostrand Playground,53,78,46,45,43,46,311,1,0,0,0,0,0,1,0,0,0,0,0,0,0
3428953,1634,FLATBUSH AVENUE,321592344,11210,2022-06-09,40.630587,-73.945307,0,8,16,79,none,0,3,16,120,0.3211752398982934,Amersfort Park,428,327,382,341,355,285,2118,1,0,0,0,1,0,0,0,0,0,0,0,0,0
