borough,bin_no,house_no,street_name,job_no,zip_code,job_start_date,owners_business_type,non-profit,latitude,longitude
BRONX,2129046,1042,OLMSTEAD AVENUE,220649779,10472,2019-05-14,INDIVIDUAL,N,40.828245,-73.853325
BRONX,2024208,1755,WATSON AVENUE,210177627,10472,2019-01-14,PARTNERSHIP,N,40.827537,-73.867455
BRONX,2128725,2436,BARKER AVENUE,220589708,10467,2018-11-27,INDIVIDUAL,N,40.862139,-73.869399
BRONX,2051328,2545,CRUGER AVE,220540056,10467,2018-11-28,INDIVIDUAL,N,40.863884,-73.866399
BRONX,2129047,1044,OLMSTEAD AVENUE,220646969,10472,2019-05-14,INDIVIDUAL,N,40.82828,-73.853335
BRONX,2129048,1046,OLMSTEAD AVENUE,220646950,10472,2019-05-14,INDIVIDUAL,N,40.828316,-73.853343
BRONX,2130346,1048,OLMSTEAD AVENUE,220646923,10472,2019-05-14,INDIVIDUAL,N,40.828352,-73.85335
BRONX,2127278,716,EAST 221 ST,220492606,10467,2019-03-22,CORPORATION,N,40.884735,-73.861276
BRONX,2083460,3128,HENRY HUDSON PARKWAY,220669024,10463,2019-01-29,CORPORATION,N,40.88387,-73.915025
BRONX,2129301,1892,BELMONT AVENUE,220634598,10457,2019-01-09,PARTNERSHIP,N,40.844781,-73.892883
BRONX,2119456,26,ISLAND POINT,220404113,10464,2018-12-19,PARTNERSHIP,N,40.847552,-73.782446
BRONX,2129224,1325,JEROME AVENUE,210178225,10452,2019-04-18,CORPORATION,N,40.838715,-73.918794
BRONX,2115860,1225,UNION AVE,220629318,10459,2018-10-17,INDIVIDUAL,N,40.829389,-73.899105
BRONX,2052422,2441,YOUNG AVENUE,220614574,10469,2019-02-15,CORPORATION,N,40.861803,-73.848244
BRONX,2017730,94,EAST 208 ST,210178458,10467,2019-04-10,CORPORATION,N,40.878503,-73.881691
BRONX,2119471,26A,ISLAND POINT,220417537,10464,2019-01-30,PARTNERSHIP,N,40.847552,-73.782446
BRONX,2119472,30A,ISLAND POINT,220417546,10464,2019-01-30,PARTNERSHIP,N,40.847461,-73.782406
BRONX,2130460,1030,EAST 226 ST,220661905,10466,2019-06-19,CORPORATION,N,40.885457,-73.850526
BRONX,2017580,27,E 198 STREET,220632894,10468,2019-07-01,INDIVIDUAL,N,40.871127,-73.892591
BRONX,2025407,1230,METCALF AVENUE,210178001,10472,2019-05-08,PARTNERSHIP,Y,40.830326,-73.872815
BRONX,2129041,851,E227,220595880,10466,2019-06-21,CORPORATION,N,40.887846,-73.855345
BRONX,2128438,2369,HOFFMAN STREET,220596950,10458,2019-06-25,INDIVIDUAL,N,40.855337,-73.889063
BRONX,2129025,959,TILDEN ST,210177912,10469,2019-03-27,INDIVIDUAL,N,40.876818,-73.85802
BRONX,2129123,3592,GREYSTONE AVENUE,220550080,10463,2018-10-18,INDIVIDUAL,N,40.885192,-73.906372
BRONX,2057822,3603,BARNES AVENUE,220636532,10467,2019-02-04,INDIVIDUAL,N,40.878585,-73.861639
BRONX,2129037,953,TILDEN ST,210177949,10469,2019-03-27,INDIVIDUAL,N,40.876824,-73.858139
BRONX,2083687,3436,KINGSBRIDGE AVE,220607467,10463,2019-01-10,CORPORATION,N,40.882783,-73.903645
BRONX,2129612,582,EAST 138 STREET,220152251,10454,2019-05-21,PARTNERSHIP,N,40.806551,-73.916872
BRONX,2129620,1406,CROTONA PARK EAST,220583447,10460,2018-10-19,PARTNERSHIP,N,40.834492,-73.896549
BRONX,2127281,714,EAST 221 ST,220492599,10467,2019-04-08,CORPORATION,N,40.884749,-73.861315
BRONX,2129024,957,TILDEN ST,210177921,10469,2019-03-27,INDIVIDUAL,N,40.876821,-73.858059
BRONX,2050004,695,THWAITES PLACE,220632233,10467,2018-12-07,PARTNERSHIP,N,40.858597,-73.868018
BRONX,2128768,2692,CRESTON AVE,220551016,10468,2018-12-07,INDIVIDUAL,N,40.867537,-73.894755
BRONX,2129119,1074,WASHINGTON AVENUE,210178038,10456,2019-06-14,CORPORATION,Y,40.827907,-73.908769
BRONX,2047377,1950,HOBART AVENUE,220626482,10461,2018-10-19,INDIVIDUAL,N,40.850515,-73.831169
BRONX,2013898,111,EAST 183 STREET,220524127,10453,2019-03-14,INDIVIDUAL,N,40.857966,-73.90152
BRONX,2086811,2011,VYSE AVE,240289923,10460,2021-05-14,INDIVIDUAL,N,40.842322,-73.8819
BRONX,2130546,972,WOODYCREST AVENUE,220645899,10452,2019-06-07,INDIVIDUAL,N,40.831986,-73.928483
BRONX,2129445,186,E 205 STREET,220579666,10458,2019-02-20,INDIVIDUAL,N,40.875017,-73.884601
BRONX,2001327,1228,WASHINGTON AV,220630066,10456,2019-03-14,INDIVIDUAL,N,40.83161,-73.906701
BRONX,2818391,3545,WHITE PLAINS ROAD,220560220,10467,2018-12-12,CORPORATION,N,40.878666,-73.865714
BRONX,2129300,1409,BRYANT AVE,220672859,10459,2019-01-11,CORPORATION,N,40.83037,-73.888769
BRONX,2127280,712,EAST 221 ST,220492580,10467,2019-04-08,CORPORATION,N,40.884763,-73.861355
BRONX,2127431,47,TIER ST.,220563584,10464,2019-04-30,INDIVIDUAL,N,40.847931,-73.789995
BRONX,2128918,3210,JOHNSON AVENUE,220652103,10463,2019-04-04,CORPORATION,N,40.884065,-73.910414
BRONX,2128916,3214,JOHNSON AVENUE,220649804,10463,2019-04-04,CORPORATION,N,40.884161,-73.910413
BRONX,2084083,3208,JOHNSON AVENUE,210177930,10463,2018-12-13,PARTNERSHIP,N,40.884018,-73.910414
BRONX,2128920,5,ARMAND PLACE,220639254,10463,2018-12-13,INDIVIDUAL,N,40.876597,-73.900747
BRONX,2129109,3168,VILLA AVE,220651122,10468,2018-10-19,INDIVIDUAL,N,40.876331,-73.886974
BRONX,2128917,3212,JOHNSON AVENUE,220652112,10463,2019-04-04,CORPORATION,N,40.884114,-73.910414
BRONX,2129144,3120,PARK AVENUE,220601999,10451,2018-12-14,PARTNERSHIP,N,40.823766,-73.917732
BRONX,2129139,451,EAST 159TH STREET,220601980,10451,2018-12-14,PARTNERSHIP,N,40.822393,-73.912686
BRONX,2127255,1969,HUGHES AVE,220451892,10457,2017-03-14,INDIVIDUAL,N,40.846276,-73.892067
BRONX,2127105,4137,DE REIMER AVENUE,220464824,10466,2016-08-05,INDIVIDUAL,N,40.894121,-73.843186
BRONX,2004721,1173,TINTON AVE,220477570,10456,2016-08-09,INDIVIDUAL,N,40.828331,-73.900779
BRONX,2128449,2681,MARION AVENUE,220151831,10458,2016-08-12,CORPORATION,Y,40.865079,-73.890312
BRONX,2116952,386,E. 195 STREET,220420541,10458,2016-08-12,INDIVIDUAL,N,40.864484,-73.888495
BRONX,2124246,211,WEST 252 ST,220361347,10471,2016-08-22,PARTNERSHIP,N,40.897838,-73.897529
BRONX,2128912,513,VAN NEST AVENUE,220493188,10460,2016-09-02,INDIVIDUAL,N,40.840907,-73.870308
BRONX,2127295,515,VAN NEST AVENUE,220493197,10460,2016-09-02,INDIVIDUAL,N,40.840954,-73.870272
BRONX,2129057,3109,BUHRE AVENUE,220473217,10461,2016-09-13,CORPORATION,N,40.848114,-73.829349
BRONX,2129249,3084,WEBSTER AVENUE,220517689,10467,2016-09-20,CORPORATION,N,40.870462,-73.877677
BRONX,2005371,917,WESTCHESTER AVENUE,220152046,10459,2016-09-27,PARTNERSHIP,N,40.82145,-73.898181
BRONX,2129369,2250,BASSFORD AVENUE,220533769,10457,2016-09-30,INDIVIDUAL,N,40.854232,-73.893146
BRONX,2129012,712,EAST 175 STREET,220520498,10457,2016-09-30,CORPORATION,N,40.842597,-73.893045
BRONX,2126996,1857,BRONXDALE AVE,220395169,10462,2016-10-25,INDIVIDUAL,N,40.847958,-73.860232
BRONX,2127328,3430,THIRD AVENUE,220515360,10456,2016-11-02,INDIVIDUAL,N,40.828863,-73.906791
